"Lutjanus synagris","Cephalopholis cruentata","Haemulon plumierii","Holocentrus rufus","Ocyurus chrysurus","Albula vulpes","Caranx crysos","Cephalopholis fulva","Dasyatis americana","Carcharhinus obscurus","Epinephelus guttatus","Gymnothorax moringa","Calamus pennatula","Balistes vetula","Caranx bartholomaei","Ginglymostoma cirratum","Diodon hystrix","Lactophrys trigonus","Opistognathus macrognathus","Holocentrus adscensionis","Malacanthus plumieri","Sphyraena barracuda","Canthidermis sufflamen","Haemulon aurolineatum","Lutjanus buccanella","Melichthys niger","Seriola rivoliana","Echeneis naucrates","Xyrichtys martinicensis","Sparisoma aurofrenatum","Halichoeres radiatus","Remora remora","Carcharhinus acronotus","Lactophrys bicaudalis","Lutjanus apodus","Haemulon flavolineatum","Halichoeres cyanocephalus","Syacium micrurum","Caranx ruber","Carcharhinus perezi","Acanthurus bahianus","Acanthurus coeruleus","Alectis ciliaris","Apsilus dentatus","Caranx latus","Caranx lugubris","Chaetodon capistratus","Chaetodon striatus","Elagatis bipinnulata","Gymnothorax miliaris","Holocentrus","Lutjanus analis","Lutjanus jocu","Lutjanus mahogani","Lutjanus vivanus","Rhomboplites aurorubens","Scarus taeniopterus","Sphyraena","Epinephelus morio","Hypoplectrus nigricans","Haemulon parra","Carcharhinus falciformis","Synodus intermedius","Moringua edwardsi","Rhizoprionodon porosus","Gymnothorax vicinus","Myrichthys","Calamus calamus","Echiophis punctifer","Epinephelus striatus","Rhizoprionodon terraenovae","Calamus penna","Calamus nodosus","Haemulon album","Anisotremus virginicus","Echeneis neucratoides","Sphyrna lewini","Pseudupeneus maculatus","Lutjanus griseus","Enchelycore carychroa","Ablennes hians","Sphoeroides greeleyi","Sphoeroides spengleri","Caranx hippos","Conodon nobilis","Haemulon sciurus","Haemulon macrostomum","Haemulon plumieri","Sphoeroides","Cantherhines macrocerus","Cantherhines pullus","Halichoeres bivittatus","Trachinocephalus myops","Calamus bajonado","Calamus","Priacanthus arenatus","Aluterus monoceros","Synodus foetens","Carcharhinus limbatus","Lactophrys quadricornis","Bothus","Bothus ocellatus","Conger triporiceps","Diplectrum bivittatum","Eucinostomus argenteus","Ulaema lefroyi","Balistes capriscus","Eucinostomus jonesii","Hypoplectrus chlorurus","Echidna catenata","Gerres cinereus","Chaetodon ocellatus","Gymnothorax funebris","Halichoeres garnoti","Hypoplectrus puella","Pseudogramma","Caulolatilus cyanops","Chilomycterus antillarum","Coryphaena hippurus","Sparisoma rubripinne","Eucinostomus gula","Euthynnus alletteratus","Gymnothorax saxicola","Opisthonema oglinum","Sphoeroides testudineus","Lactophrys triqueter","Stephanolepis setifer","Lactophrys polygonia","Acanthurus chirurgus","Mulloidichthys martinicus","Scorpaena plumieri","Hypoplectrus unicolor","Sphoeroides nephelus","Decapterus macarellus","Chaetodipterus faber","Chilomycterus antennatus","Mycteroperca venenosa","Paranthias furcifer","Scaridae","Scorpaena brasiliensis","Serranus tabacarius","Sparisoma chrysopterum","Sparisoma viride","Xanthichthys ringens","Synodus","Haemulon striatum","Sphyraena picudilla","Hypoplectrus aberrans","Halichoeres caudalis","Selar crumenophthalmus","Chaetodon sedentarius","Enchelycore nigricans","Tylosurus crocodilus","Myripristis jacobus","Negaprion brevirostris","Bothus lunatus","Scorpaenodes caribbaeus","Aulostomus maculatus","Holacanthus tricolor","Muraenidae","Seriola dumerili","Halichoeres maculipinna","Aluterus schoepfii","Aluterus scriptus","Heteropriacanthus cruentatus","Rypticus saponaceus","Seriola fasciata","Diodon holocanthus","Etelis oculatus","Haemulon melanurum","Menephorus dubius","Mycteroperca tigris","-","LOCATION","REGION","hook_type","YEAR","MONTH","method","GEAR","program","depth","lat","lon","SAMPLE CODE","sample_code","YEAR_LOCATION","YEAR_REGION"
0,0,0,0,0.0113142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"17","PR-West","C","2018","Oct","Longline","Longline","Reef fish II","7.6681999999999997","17.891999999999999","-67.213999999999999","S125","S125","2018_17","2018_PR-West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"17","PR-West",,"2018","Dec","Longline","Longline","Reef fish II","7.8348999999999904","17.995000000000001","-67.256","S128","S128","2018_17","2018_PR-West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"17","PR-West",,"2019","Mar","Longline","Longline","Reef fish II","7","17.928999999999998","-67.245000000000005","S131","S131","2019_17","2019_PR-West"
0,0,0,0,0,0,0,0,0,0,0,0,0.00451525423728813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2019","Jan","Longline","Longline","Reef fish II","11.002199999999901","17.913","-67.302999999999997","S153","S153","2019_18","2019_PR-West"
0,0,0,0,0,0,0.00873962264150943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2018","Oct","Longline","Longline","Reef fish II","9.3352000000000004","17.986000000000001","-67.275999999999996","S155","S155","2018_18","2018_PR-West"
0,0,0,0,0,0,0.0156666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2019","Jan","Longline","Longline","Reef fish II","10","17.937999999999999","-67.287000000000006","S156","S156","2019_18","2019_PR-West"
0,0.0029076923076923,0,0.0029076923076923,0.0109069306930693,0,0,0.0229782178217821,0,0,0.00514615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017338775510204,0,0,0,0,0.00394615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2019","Jan","Longline","Longline","Reef fish II","7","17.908000000000001","-67.298000000000002","S158","S158","2019_18","2019_PR-West"
0,0,0.0050204081632653,0,0,0,0,0.00369795918367346,0,0,0.00599999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2019","Feb","Longline","Longline","Reef fish II","9","17.91","-67.296000000000006","S159","S159","2019_18","2019_PR-West"
0,0,0,0,0,0,0,0,0,0,0,0.00130212765957446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2019","Feb","Longline","Longline","Reef fish II","11","17.914999999999999","-67.281999999999996","S167","S167","2019_18","2019_PR-West"
0,0,0.0101405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"18","PR-West","C","2019","Jan","Longline","Longline","Reef fish II","9.0010999999999992","17.911000000000001","-67.301000000000002","S169","S169","2019_18","2019_PR-West"
