"Acanthurus tractus (bahianus)","Acanthurus chirurgus","Acanthurus coeruleus","Aetobatus narinari","Alectis ciliaris","Balistes vetula","Calamus pennatula","Canthidermis sufflamen","Caranx crysos","Caranx hippos","Caranx latus","Caranx lugubris","Caranx ruber","Carcharhinus limbatus","Carcharhinus perezii","Cephalopholis cruentata","Cephalopholis fulva","Chaetodon ocellatus","Chaetodon sedentarius","Chaetodon striatus","Decapterus macarellus","Elagatis bipinnulata","Epinephelus adscensionis","Epinephelus guttatus","Epinephelus itajara","Epinephelus striatus","Gerres cinereus","Ginglymostoma cirratum","Gymnothorax moringa","Haemulon plumierii","Holacanthus ciliaris","Holacanthus tricolor","Hypanus americanus","Istiophorus albicans","Lachnolaimus maximus","Lactophrys trigonus","Lactophrys triqueter","Lutjanus analis","Lutjanus apodus","Lutjanus cyanopterus","Lutjanus griseus","Lutjanus jocu","Lutjanus mahogoni","Lutjanus synagris","Microspathodon chrysurus","Mycteroperca interstitialis","Mycteroperca tigris","Mycteroperca venenosa","Negaprion brevirostris","Ocyurus chrysurus","Pomacanthus paru","Pterois volitans","Scarus coelestinus","Scarus iseri","Scarus taeniopterus","Scomberomorus regalis","Seriola rivoliana","Sparisoma aurofrenatum","Sparisoma chrysopterum","Sparisoma radians","Sparisoma rubripinne","Sparisoma viride","Sphyraena barracuda","Trachinotus falcatus","-","YEAR","REGION","LOCATION","SITE NAME","DEPTH ZONE","TRANSECT","sample_code","YEAR_SITE","YEAR_LOCATION","YEAR_REGION"
4.729686060685659,0,3.79974976294536,0,0,0,0,0,0,0,0,0,0,0,0,0,4.535391291380175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.960897862380223,0,0,0,0,0,0,0,0,0,0,0,0,5.543104985920118,0,0,3.741471904233107,0,0,2.217027204632399,0,0,0,0,0,0,,"2020","Mona/Desecheo","Isla Mona","Sardinera (2020)","Mesophotic","5","2020Sardinera (2020)5","2020_Sardinera (2020)","2020_Isla Mona","2020_Mona/Desecheo"
4.729686060685659,0.41871033485818504,0.4824261492442928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.937301774518713,0,0,0,0,0,0,5.532242586226923,0,0,,"2020","Mona/Desecheo","Isla Mona","Las Carmelitas","Shallow","1","2020Las Carmelitas1","2020_Las Carmelitas","2020_Isla Mona","2020_Mona/Desecheo"
5.0559272832879625,0.41871033485818504,3.79974976294536,0,0,0,0,0,0,0,0,8.12708850566431,0,0,0,5.246813523680921,2.256541154492639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.600072114901368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.259770382709894,0,0,,"2020","Mona/Desecheo","Isla Mona","Las Carmelitas","Shallow","2","2020Las Carmelitas2","2020_Las Carmelitas","2020_Isla Mona","2020_Mona/Desecheo"
4.481645699702594,0,0.4824261492442928,0,0,0,0,0,0,0,0,0,5.2812220711194,0,0,0,5.248811946644198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2020","Mona/Desecheo","Isla Mona","Las Carmelitas","Shallow","3","2020Las Carmelitas3","2020_Las Carmelitas","2020_Isla Mona","2020_Mona/Desecheo"
5.0559272832879625,0,4.729686060685659,0,0,0,0,0,0,0,0,0,7.4861535662169265,0,0,0,5.82346001090882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591375474965902,4.200204952921578,0,0,5.354414105899907,0,0,0,0,0,0,,"2020","Mona/Desecheo","Isla Mona","Las Carmelitas","Shallow","4","2020Las Carmelitas4","2020_Las Carmelitas","2020_Isla Mona","2020_Mona/Desecheo"
5.301512257444556,0,5.301512257444556,0,0,0,0,0,0,0,0,0,3.581294243433999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.950134460457222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"2020","Mona/Desecheo","Isla Mona","Las Carmelitas","Shallow","5","2020Las Carmelitas5","2020_Las Carmelitas","2020_Isla Mona","2020_Mona/Desecheo"
0,4.93397020916077,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497718948652777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.014204034077472,0,0,4.740138046398576,0,0,0,6.584888072794888,0,0,,"2020","Mona/Desecheo","Isla Mona","Mujeres","Intermediate","1","2020Mujeres1","2020_Mujeres","2020_Isla Mona","2020_Mona/Desecheo"
3.79974976294536,5.298917186620004,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246813523680921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6254070311583626,4.200204952921578,0,0,2.854168709232204,0,0,0,0,0,0,,"2020","Mona/Desecheo","Isla Mona","Mujeres","Intermediate","2","2020Mujeres2","2020_Mujeres","2020_Isla Mona","2020_Mona/Desecheo"
3.79974976294536,3.673004104955646,0,0,0,0,0,0,0,0,0,8.581526691538436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19735231229633,0,0,0,0,0,0,6.104324372517359,0,0,,"2020","Mona/Desecheo","Isla Mona","Mujeres","Intermediate","3","2020Mujeres3","2020_Mujeres","2020_Isla Mona","2020_Mona/Desecheo"
4.481645699702594,0,5.0559272832879625,0,0,0,0,0,0,0,0,0,0,0,0,4.490432508517668,5.248811946644198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.684686724855568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.996364153861897,5.661918270557503,0,0,3.657646751682838,0,0.6931471805599453,0,6.584888072794888,0,0,,"2020","Mona/Desecheo","Isla Mona","Mujeres","Intermediate","4","2020Mujeres4","2020_Mujeres","2020_Isla Mona","2020_Mona/Desecheo"
3.79974976294536,0,3.79974976294536,0,0,7.170888478512505,0,0,0,0,0,0,0,0,0,2.089391872533004,5.644032470250427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0296282475024094,0,0,0,0,0,0,0,0,0,0,4.906533245495736,4.679070993827626,6.630604226836573,0,2.2565411544926386,0,0.9162907318741551,0,0,0,0,,"2020","Mona/Desecheo","Isla Mona","Mujeres","Intermediate","5","2020Mujeres5","2020_Mujeres","2020_Isla Mona","2020_Mona/Desecheo"
