"Lutjanus synagris","Cephalopholis cruentata","Haemulon plumierii","Holocentrus rufus","Ocyurus chrysurus","Albula vulpes","Caranx crysos","Cephalopholis fulva","Dasyatis americana","Carcharhinus obscurus","Epinephelus guttatus","Gymnothorax moringa","Calamus pennatula","Balistes vetula","Caranx bartholomaei","Ginglymostoma cirratum","Diodon hystrix","Lactophrys trigonus","Opistognathus macrognathus","Holocentrus adscensionis","Malacanthus plumieri","Sphyraena barracuda","Canthidermis sufflamen","Haemulon aurolineatum","Lutjanus buccanella","Melichthys niger","Seriola rivoliana","Echeneis naucrates","Xyrichtys martinicensis","Sparisoma aurofrenatum","Halichoeres radiatus","Remora remora","Carcharhinus acronotus","Lactophrys bicaudalis","Lutjanus apodus","Haemulon flavolineatum","Halichoeres cyanocephalus","Syacium micrurum","Caranx ruber","Carcharhinus perezi","Acanthurus bahianus","Acanthurus coeruleus","Alectis ciliaris","Apsilus dentatus","Caranx latus","Caranx lugubris","Chaetodon capistratus","Chaetodon striatus","Elagatis bipinnulata","Gymnothorax miliaris","Holocentrus","Lutjanus analis","Lutjanus jocu","Lutjanus mahogani","Lutjanus vivanus","Rhomboplites aurorubens","Scarus taeniopterus","Sphyraena","Epinephelus morio","Hypoplectrus nigricans","Haemulon parra","Carcharhinus falciformis","Synodus intermedius","Moringua edwardsi","Rhizoprionodon porosus","Gymnothorax vicinus","Myrichthys","Calamus calamus","Echiophis punctifer","Epinephelus striatus","Rhizoprionodon terraenovae","Calamus penna","Calamus nodosus","Haemulon album","Anisotremus virginicus","Echeneis neucratoides","Sphyrna lewini","Pseudupeneus maculatus","Lutjanus griseus","Enchelycore carychroa","Ablennes hians","Sphoeroides greeleyi","Sphoeroides spengleri","Caranx hippos","Conodon nobilis","Haemulon sciurus","Haemulon macrostomum","Haemulon plumieri","Sphoeroides","Cantherhines macrocerus","Cantherhines pullus","Halichoeres bivittatus","Trachinocephalus myops","Calamus bajonado","Calamus","Priacanthus arenatus","Aluterus monoceros","Synodus foetens","Carcharhinus limbatus","Lactophrys quadricornis","Bothus","Bothus ocellatus","Conger triporiceps","Diplectrum bivittatum","Eucinostomus argenteus","Ulaema lefroyi","Balistes capriscus","Eucinostomus jonesii","Hypoplectrus chlorurus","Echidna catenata","Gerres cinereus","Chaetodon ocellatus","Gymnothorax funebris","Halichoeres garnoti","Hypoplectrus puella","Pseudogramma","Caulolatilus cyanops","Chilomycterus antillarum","Coryphaena hippurus","Sparisoma rubripinne","Eucinostomus gula","Euthynnus alletteratus","Gymnothorax saxicola","Opisthonema oglinum","Sphoeroides testudineus","Lactophrys triqueter","Stephanolepis setifer","Lactophrys polygonia","Acanthurus chirurgus","Mulloidichthys martinicus","Scorpaena plumieri","Hypoplectrus unicolor","Sphoeroides nephelus","Decapterus macarellus","Chaetodipterus faber","Chilomycterus antennatus","Mycteroperca venenosa","Paranthias furcifer","Scaridae","Scorpaena brasiliensis","Serranus tabacarius","Sparisoma chrysopterum","Sparisoma viride","Xanthichthys ringens","Synodus","Haemulon striatum","Sphyraena picudilla","Hypoplectrus aberrans","Halichoeres caudalis","Selar crumenophthalmus","Chaetodon sedentarius","Enchelycore nigricans","Tylosurus crocodilus","Myripristis jacobus","Negaprion brevirostris","Bothus lunatus","Scorpaenodes caribbaeus","Aulostomus maculatus","Holacanthus tricolor","Muraenidae","Seriola dumerili","Halichoeres maculipinna","Aluterus schoepfii","Aluterus scriptus","Heteropriacanthus cruentatus","Rypticus saponaceus","Seriola fasciata","Diodon holocanthus","Etelis oculatus","Haemulon melanurum","Menephorus dubius","Mycteroperca tigris","-","LOCATION","REGION","hook_type","YEAR","MONTH","method","GEAR","program","depth","lat","lon","SAMPLE CODE","sample_code","YEAR_LOCATION","YEAR_REGION"
0,0,0,0,0,0,0,0,0,0,0.00859375018626451,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029062500107102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796874985098839,0.00929687544703482,0.00445312494412064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"29","PR-West",,"1993","Aug","Trap","Trap","Reef fish I","20.100000381469702","17.920000000000002","-67.331999999999994","S873","S873","1993_29","1993_PR-West"
0,0,0,0,0,0,0,0.0107258063170217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03225834331204e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105645156675769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"29","PR-West",,"1992","Sep","Trap","Trap","Reef fish I","18.299999237060501","17.920000000000002","-67.331999999999994","S882","S882","1992_29","1992_PR-West"
0,0.00301652900443589,0,0,0,0,0,0,0,0,0.0152479339975956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117355372664357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"29","PR-West",,"1993","Sep","Trap","Trap","Reef fish I","17.399999618530199","17.920000000000002","-67.331999999999994","S891","S891","1993_29","1993_PR-West"
0,0,0.00398437492549418,0.00184375001117587,0,0,0,0.026953125372529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"29","PR-West",,"1993","Sep","Trap","Trap","Reef fish I","16.5","17.920000000000002","-67.331999999999994","S902","S902","1993_29","1993_PR-West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262666662534077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"32","PR-West",,"2005","Sep","Trap","Trap","Reef fish I","12.300000190734901","17.988","-67.245999999999995","S1067","S1067","2005_32","2005_PR-West"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011733333269755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"32","PR-West",,"2004","Dec","Trap","Trap","Reef fish I","13.3999996185303","18.007999999999999","-67.248000000000005","S1080","S1080","2004_32","2004_PR-West"
0,0,0,0,0,0,0,0,0,0,0.0272413792795148,0,0.00365624990081414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"34","PR-West",,"1998","Mar","Trap","Trap","Reef fish I","21.899999618530298","17.966999999999999","-67.290000000000006","S1146","S1146","1998_34","1998_PR-West"
0,0,0,0,0,0,0,0,0,0,0.00830645138217556,0,0.00213235287981875,0,0,0,0,0,0,0,0.00435483888272316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369117650039055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"34","PR-West",,"1999","Aug","Trap","Trap","Reef fish I","23.799999237060501","17.989999999999998","-67.296000000000006","S1147","S1147","1999_34","1999_PR-West"
9.33333331098158e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"37","PR-West",,"1992","Oct","Trap","Trap","Reef fish I","14.6000003814697","18.02","-67.222999999999999","S1235","S1235","1992_37","1992_PR-West"
0.00132258068169316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"37","PR-West",,"1992","Sep","Trap","Trap","Reef fish I","14.6000003814697","18.02","-67.222999999999999","S1236","S1236","1992_37","1992_PR-West"
