"hurr_sum","dhw_mean","dhw_sd","sst_mean","sst_sd","k490_mean","k490_sd","prod_mean","prod_sd","rain_mean","rain_sd","6_depth","9_reef","11_het_hab","11_het_typ","12_nursery","14_pop2000","14_pop2005","14_pop2010","14_pop2015","14_pop2020","15_margin","8_fsas","16_slope","23_watpol","18_river","22_inorpol","13_conlob","13_conyel","7_mpa","-","YEAR","REGION"
0,0.09410147133434806,0.166720687398594,27.917524708269912,0.8737472383696302,0.06894586002410812,0.021966967467789936,483.9681222261405,108.03599837772443,0.030990156562820902,0.26067825565980307,-17.900740696296296,26.6272894,4.407407407407407,11.940740740740742,11.68437288888889,3281166.2575481483,3242608.356340741,3208278.515674074,3178128.9234296298,3152126.138148148,72.84777272592592,76.23468872592592,1.5235345185185185,752.6666666666666,14.169341748148149,3.657318451851852,0.08979091111111111,0.05798900740740741,23.319958614814816,,2003,"PR-South"
0,0.060280835284933644,0.11483466748282423,27.745323331381734,0.9641968892965274,0.06303266596928554,0.01607541698224455,423.012999130249,73.98238073623608,0.09721740602650274,0.668095273646311,-18.09499997857143,26.362910421428573,4.414285714285715,12.007142857142858,11.648947121428572,3311645.3738642856,3272548.77685,3237733.9707071427,3207153.4703,3180774.4340714286,73.06427999285714,76.86126524285714,1.5842752857142857,761.5,13.748755164285715,3.775946407142857,0.09364911428571429,0.05799860714285714,23.552299392857144,,2004,"PR-South"
0,1.4774891800675005,2.4494491918654244,28.186584921580305,1.2804210824281812,0.061985998646537976,0.015538840692527634,413.43973722846727,114.90461912740886,0.04735110064054,0.3081590869591741,-17.739130391304347,26.576029623188408,4.420289855072464,11.985507246376812,11.937929739130436,3300561.058731884,3261692.3334927536,3227091.784847826,3196711.4611376813,3170518.034442029,72.90173855072464,77.04214895652174,1.4931009420289856,758.0434782608696,13.91108529710145,3.6772697753623187,0.09145186956521739,0.05764859420289855,22.967059666666668,,2005,"PR-South"
0,0.35035792707493957,0.6111506556365569,28.031132957292506,1.0789382986305445,0.05996438247361195,0.01304225342784354,402.7148073334039,75.29773153286693,0.11102840180070507,0.7832089281092289,-18.292647036764706,26.271279529411764,4.389705882352941,11.933823529411764,11.657693279411765,3313103.676257353,3273919.910970588,3239010.831573529,3208328.7574264705,3181840.570205882,73.06407605882353,76.60063699264705,1.6206132352941176,754.4852941176471,14.00681055882353,3.776127926470588,0.0928533455882353,0.05825194852941177,23.86917355882353,,2006,"PR-South"
0,0.0015402025014889815,0.0071085135049137734,27.97798332340679,0.9039984596889904,0.06215616168021233,0.015866933306221288,395.5412072812877,66.47021905972628,0.06378747165797101,0.4264587185479871,-17.739130391304347,26.576029623188408,4.420289855072464,11.985507246376812,11.937929739130436,3300561.058731884,3261692.3334927536,3227091.784847826,3196711.4611376813,3170518.034442029,72.90173855072464,77.04214895652174,1.4931009420289856,758.0434782608696,13.91108529710145,3.6772697753623187,0.09145186956521739,0.05764859420289855,22.967059666666668,,2007,"PR-South"
0,0.00266909532483303,0.004812904050853717,27.633698138028738,1.1477859405611377,0.06320415762145998,0.02018980996607401,398.7590372721354,56.23431694054826,0.07720410639419145,0.5123641578091849,-17.857036992592594,26.56540580740741,4.4148148148148145,11.955555555555556,11.731786881481481,3298996.035711111,3259987.2500962964,3225245.99742963,3194724.0913407407,3168387.9713333333,72.84626305925926,77.09414947407407,1.5022702222222222,752.6666666666666,14.028768762962963,3.639824340740741,0.0928225925925926,0.05808020740740741,22.855873125925925,,2008,"PR-South"
0,0.018298391899940442,0.03351368489968843,27.73769902719873,1.2641885216595439,0.06778581514388167,0.01763229225946535,462.60390880227203,121.60266226290861,0.0690084358890411,0.5335195638243586,-17.739130391304347,26.576029623188408,4.420289855072464,11.985507246376812,11.937929739130436,3300561.058731884,3261692.3334927536,3227091.784847826,3196711.4611376813,3170518.034442029,72.90173855072464,77.04214895652174,1.4931009420289856,758.0434782608696,13.91108529710145,3.6772697753623187,0.09145186956521739,0.05764859420289855,22.967059666666668,,2009,"PR-South"
0,1.3989584574151281,2.2227080008754694,28.41039631725233,0.9714275537322847,0.0692993921473984,0.020396732671992115,471.0233826127352,121.6794617918921,0.04539150152519357,0.4594993195385999,-17.739130391304347,26.576029623188408,4.420289855072464,11.985507246376812,11.937929739130436,3300561.058731884,3261692.3334927536,3227091.784847826,3196711.4611376813,3170518.034442029,72.90173855072464,77.04214895652174,1.4931009420289856,758.0434782608696,13.91108529710145,3.6772697753623187,0.09145186956521739,0.05764859420289855,22.967059666666668,,2010,"PR-South"
0.7536231884057971,0.31473744292237443,0.5032365073762164,27.981216200119118,1.1554260353655341,0.06441842523113248,0.014177720416781283,411.0646563083078,62.81516099980825,0.0735981720064721,0.41745708844715956,-18.213768094202898,26.34802811594203,4.398550724637682,11.96376811594203,11.630065195652174,3303642.8705072463,3264723.8622971014,3230063.8367971014,3199615.395594203,3173345.618978261,73.06491792753623,76.31245131884057,1.6125819565217392,758.0434782608696,13.944671420289856,3.7845927536231883,0.09177410869565218,0.058078833333333336,23.935438623188407,,2011,"PR-South"
0,0.16347708410370188,0.2788234689681205,28.0555876371256,1.0861002149547012,0.059822526773822465,0.014352633000750127,405.76335317090644,79.96717455545557,0.09677451622081844,0.6777020629376241,-17.976691684210525,26.553009060150377,4.398496240601504,11.909774436090226,11.713440819548872,3290502.4707518797,3251679.2706842106,3217099.7235488724,3186715.722413534,3160493.6148796994,72.8436465263158,76.52820546616542,1.530407894736842,748.9473684210526,14.236261022556391,3.6467487894736843,0.09086466917293233,0.058164676691729325,23.242943511278195,,2012,"PR-South"
