"hurr_sum","dhw_mean","dhw_sd","sst_mean","sst_sd","k490_mean","k490_sd","prod_mean","prod_sd","rain_mean","rain_sd","6_depth","9_reef","11_het_hab","11_het_typ","12_nursery","14_pop2000","14_pop2005","14_pop2010","14_pop2015","14_pop2020","15_margin","8_fsas","16_slope","23_watpol","18_river","22_inorpol","13_conlob","13_conyel","7_mpa","-","YEAR","REGION"
0,0.21643490933052856,0.3607496750885136,27.80731438419525,0.8641129162479506,0.06415160869566419,0.017500054001109138,459.6862459461307,74.79638547471356,0.17709757271452106,1.0410662681179899,-21.982978693802036,7.429845947271045,3.42368177613321,9.301572617946347,11.110463265494912,3030626.1638024976,3005995.096810916,2986041.861225347,2970787.7429086957,2960279.693783441,78.46332152081406,47.9178593080481,0.7429279093432007,143.12673450508788,20.38724146345976,1.319099737280296,0.11033516651248844,0.013174489361702128,17.280968645698426,,2003,"PR-East"
0,0.04866688639229623,0.09639349848544576,27.548661345485115,1.0818138532544033,0.06216363173945362,0.013403203688313133,457.1299340410833,81.21381862385243,0.24171723479792645,1.2854977295017593,-21.498688782342658,7.829173384615385,3.4554195804195804,9.491258741258742,11.855251858391608,3044981.5118500874,3020275.9937968533,3000256.6528527974,2984944.449600787,2974385.933939598,78.07413769405595,48.63370566783217,0.7333331643356643,140.75174825174824,19.79810822465035,1.3579701931818182,0.10846685926573427,0.012979173951048951,17.693919202797204,,2004,"PR-East"
0,2.3563841050132983,3.6273497323937947,28.00732093116367,1.4525841885598871,0.054515582911566315,0.01341260077924175,440.29758721675347,103.80852399286607,0.22929161134039236,1.1687963405231607,-23.3886220960334,8.118392871607515,3.349686847599165,8.789144050104385,10.480301361169102,2987384.7162218164,2962971.3167281835,2943217.5874818373,2928146.1570243216,2917805.6059362213,79.19010541440501,45.99263819832986,0.79644248434238,147.72442588726514,22.6162587651357,1.1126994916492694,0.10678457828810022,0.014731213987473905,16.192954044885177,,2005,"PR-East"
0,0.9915238335945004,1.6685695065732238,27.841131805085173,1.1691388013829505,0.05755802690066364,0.010278073060355206,426.3709160204016,57.815451620411686,0.3488411421294672,1.681801464618973,-21.946402184501846,7.4364083773062735,3.4252767527675276,9.311808118081181,11.1224724298893,3030699.0308233392,3006047.7838197416,2986074.5694839484,2970800.641516882,2960272.9217425277,78.51523614298893,47.8653465498155,0.745336835793358,142.84132841328415,20.434862804428043,1.3171505027675277,0.11093154704797048,0.01324495479704797,17.239984751845018,,2006,"PR-East"
0,0.06486791783356355,0.11433853374420325,27.87155310278408,0.9844219718085967,0.06331904670637255,0.009799663479842893,446.2160732446906,70.39526916553481,0.48914390378837963,2.710935707253573,-21.982978693802036,7.429845947271045,3.42368177613321,9.301572617946347,11.110463265494912,3030626.1638024976,3005995.096810916,2986041.861225347,2970787.7429086957,2960279.693783441,78.46332152081406,47.9178593080481,0.7429279093432007,143.12673450508788,20.38724146345976,1.319099737280296,0.11033516651248844,0.013174489361702128,17.280968645698426,,2007,"PR-East"
0,0.01956219668309832,0.034249729972656816,27.471506792387938,1.2066972943741725,0.05942502407023823,0.011569640613948306,438.4239544079298,65.6858873052998,0.33021673398788165,1.7350422600235367,-21.498688782342658,7.829173384615385,3.4554195804195804,9.491258741258742,11.855251858391608,3044981.5118500874,3020275.9937968533,3000256.6528527974,2984944.449600787,2974385.933939598,78.07413769405595,48.63370566783217,0.7333331643356643,140.75174825174824,19.79810822465035,1.3579701931818182,0.10846685926573427,0.012979173951048951,17.693919202797204,,2008,"PR-East"
0,0.06659159833359346,0.12092798720154874,27.52336400417802,1.3295713196288685,0.06315118599495144,0.014584572073706512,486.4102164915833,158.5121995269164,0.3746995260615922,2.0050166763511945,-21.528396114811567,7.844779808939527,3.4539877300613497,9.491673970201578,11.875803482033303,3043658.7799469763,3018959.475804207,2998945.6421793164,2983638.2614840493,2973083.910676512,78.1186600070114,48.53914685451358,0.7329925503943909,140.85889570552146,19.837914118317265,1.3495772147239264,0.10872316564417178,0.012952879929886064,17.61928290534619,,2009,"PR-East"
0,0.7749314585722045,1.272311119312889,28.125047661577455,0.9702241870672357,0.06635342887524966,0.012372772464805334,475.1756542390395,90.5350673203386,0.1723495108053805,1.1813207571230468,-21.59850217356828,7.832871354185022,3.451101321585903,9.482819383259912,11.653630665198238,3042886.529951101,3018201.761449868,2998201.171338855,2982905.754103348,2972362.0939787664,78.04497760704845,48.61211295154185,0.7337276475770925,141.07488986784142,19.822718727753305,1.3561580264317181,0.10927384493392071,0.012909052863436124,17.670557614096918,,2010,"PR-East"
1,0.00524104320337197,0.021136440945946324,27.630546101159116,1.205407516944522,0.057853029251558885,0.010183975540035417,428.6880439400395,70.60927970969752,0.3182062019732613,1.5028621255904913,-21.498688782342658,7.829173384615385,3.4554195804195804,9.491258741258742,11.855251858391608,3044981.5118500874,3020275.9937968533,3000256.6528527974,2984944.449600787,2974385.933939598,78.07413769405595,48.63370566783217,0.7333331643356643,140.75174825174824,19.79810822465035,1.3579701931818182,0.10846685926573427,0.012979173951048951,17.693919202797204,,2011,"PR-East"
0,0.2655629381962096,0.46543912963645684,27.78910862432689,1.1742398668892167,0.05610524476002088,0.010282747519682656,394.01061362836504,65.78593219239502,0.2017682754863246,1.1271237641072993,-23.342976033298648,8.123645767950052,3.3517169614984392,8.802289281997918,10.49581480541103,2987601.898524974,2963165.0566426637,2943388.1687238296,2928293.8228400624,2917930.5605368367,79.24639583975026,45.939414299687826,0.7989926742976067,147.38813735691988,22.663016810613943,1.1111451009365245,0.10746837460978148,0.01480583870967742,16.15012106139438,,2012,"PR-East"
